,modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
18,text,Out,14,12,average_length,10,LR,up,0.7075898352419466,0.07319787979457162,0.6606060606060603,0.07812344923839562,0.7430482893527522,0.08232282466078966,0.6845,0.10266524005305554,0.6238461538461538,0.1526350934713581,0.6541730769230767,0.0837286905405085
19,text,Out,14,6,unique_contacts,1,LR,down,0.7075099757604292,0.06695163918539969,0.6384848484848482,0.07132811346794027,0.6931036767327486,0.062170417488529965,0.7284999999999999,0.09646661640592603,0.5,0.12150314713214125,0.6142500000000001,0.07325617762494548
20,text,Out,14,24,combined,2,LR,up,0.7073432948281916,0.0647470370092229,0.6609090909090906,0.0686024166177526,0.743335619515018,0.07166358141305225,0.6825000000000006,0.09438129201715922,0.6276923076923075,0.13511451477204794,0.6550961538461537,0.07298146087591077
21,text,Out,14,12,average_length,11,SVC,up,0.7072546998745544,0.058328235160416624,0.664545454545454,0.05909581419525967,0.7552037355478162,0.07593039903266614,0.6755000000000001,0.09521241536902653,0.6476923076923078,0.1463520514286851,0.6615961538461538,0.06565569235820551
22,text,Out,14,4,combined,1,LR,up,0.7070303314017781,0.05923807622393117,0.6457575757575755,0.06696028504222465,0.7098855147634258,0.06298376796145894,0.7090000000000002,0.0808352858245917,0.5484615384615386,0.11808798912481493,0.6287307692307694,0.07096107783966417
23,text,Out,14,12,unique_contacts,1,LR,up,0.7068040212898248,0.061756563644623126,0.6393939393939391,0.06924903636768731,0.6976552467168092,0.062066952735569815,0.7225000000000001,0.09055803429711567,0.5115384615384615,0.13091540803863,0.6170192307692307,0.07360073533319808
24,text,Out,14,12,average_length,10,SVC,up,0.7062122266052581,0.06610757015140219,0.6660606060606059,0.06616389428220294,0.7599803613942627,0.08170186155926748,0.6695,0.09767369919866613,0.6607692307692306,0.14426042171228995,0.6651346153846152,0.07155860171753005
25,text,Out,14,4,average_length,15,RFC,up,0.7059566349688641,0.06451443971728353,0.6263636363636361,0.07584078686911735,0.6769673065730205,0.06526674224992103,0.7454999999999998,0.09798345562265892,0.4430769230769229,0.1577287846074841,0.5942884615384617,0.08310999972848157
26,text,Out,14,24,combined,1,LR,down,0.7056978898093915,0.06261290346894062,0.6548484848484846,0.06657129277149948,0.731028139136256,0.06577568750723857,0.6885000000000003,0.08957108795800016,0.6030769230769228,0.12356159425630553,0.6457884615384616,0.06997447332492039
27,text,Out,14,24,combined,1,LR,up,0.7054893326218944,0.06845728340132716,0.6548484848484842,0.07308033371192225,0.7308046408385891,0.07033515699028173,0.6880000000000005,0.09296463974234637,0.6038461538461539,0.12626740771533465,0.6459230769230768,0.07631523636167536
28,text,Out,14,4,combined,1,LR,down,0.7053921181516486,0.06017808081300208,0.6436363636363633,0.06825337196977559,0.7079903511151359,0.06369038586487284,0.7075,0.0811455233490792,0.5453846153846155,0.12081002879149362,0.6264423076923078,0.07258574913731754
29,text,Out,14,12,average_length,14,SVC,up,0.7047100797385977,0.05935485691056476,0.6606060606060602,0.06344732661202826,0.7509125435623887,0.07864796531313972,0.6735000000000001,0.09058033991875933,0.6407692307692306,0.15033085659810594,0.6571346153846153,0.07133149194759777
30,text,Out,14,12,average_length,9,RFC,up,0.7043983494555727,0.06053950991344415,0.6363636363636362,0.06644647388475866,0.6953640139841128,0.0591109379743747,0.7225000000000001,0.10034662148993584,0.5038461538461539,0.14144882469561212,0.6131730769230772,0.07084018889078685
31,text,Out,14,24,average_length,4,LR,up,0.7043124002566156,0.06281860948037069,0.6569696969696968,0.06698590676211348,0.7420762297229251,0.0763132652245875,0.6799999999999998,0.09347392009204353,0.6215384615384612,0.15449745586728567,0.6507692307692307,0.07490605356656335
32,text,Out,14,4,combined,2,LR,up,0.7039441869671623,0.06183079481921229,0.6406060606060605,0.06864634466004471,0.7040886386601387,0.06618620417903091,0.7095,0.08636749061043418,0.5346153846153847,0.12626740771533468,0.6220576923076924,0.07297433552918946
33,text,Out,14,12,average_length,9,SVC,up,0.7037901183966245,0.06668791117141436,0.663333333333333,0.0675395728476045,0.7564698121302579,0.07790390720687332,0.6670000000000003,0.09645745385422737,0.6576923076923075,0.1388903831131146,0.6623461538461538,0.07219397685861753
34,text,Out,14,6,combined,1,LR,up,0.7037442512561731,0.06172968561450647,0.6463636363636363,0.06838031847033815,0.7157322306337417,0.06526327758696389,0.6970000000000003,0.08282267780986048,0.5684615384615385,0.12021487744580148,0.6327307692307694,0.0723690720488087
35,text,Out,14,12,average_length,4,LR,up,0.703652800322487,0.0679126574689958,0.6518181818181817,0.07453808808394753,0.7304663051984932,0.07893683778282687,0.6870000000000002,0.09391055275735476,0.5976923076923074,0.15417796386019408,0.6423461538461538,0.08191731305257681
36,text,Out,14,6,average_length,1,LR,down,0.7033633248117078,0.0629784239221351,0.6490909090909092,0.06812550815568673,0.7231459534303659,0.0714286523487154,0.6919999999999998,0.0912096043144137,0.5830769230769232,0.13218982480449126,0.6375384615384615,0.07258683245445638
37,text,Out,14,12,unique_contacts,1,LR,down,0.7029813701177138,0.060024457747524726,0.6354545454545452,0.06423985417986935,0.6952934884170783,0.06031600820785285,0.7185000000000001,0.09418845282976383,0.5076923076923076,0.13165520975704373,0.6130961538461539,0.06814398592775486
38,text,Out,14,12,average_length,13,SVC,up,0.7026992125522384,0.0553217076511593,0.6557575757575753,0.06366915067735415,0.7464751757803074,0.08606385944920779,0.6750000000000003,0.08804842561071301,0.6261538461538461,0.16796873490564726,0.6505769230769229,0.0752982534186809
39,text,Out,14,6,combined,2,LR,up,0.7026436179258794,0.06411222230210555,0.6472727272727272,0.06707446856811522,0.7185666784599616,0.06536428801758766,0.6945000000000003,0.094252776397228,0.5746153846153846,0.12343334173218545,0.6345576923076923,0.06962916052787185
40,text,Out,14,12,average_length,9,LR,up,0.7023430451463483,0.07351474879165913,0.6578787878787873,0.07513302397983336,0.7440763196205458,0.08133996644900962,0.6740000000000002,0.10432079506420702,0.6330769230769229,0.14122892743914026,0.6535384615384615,0.0786840583675057
41,text,Out,14,24,combined,2,LR,down,0.7021630122832362,0.06523836727135153,0.6545454545454541,0.06904782808854901,0.7371008261772335,0.07180460795255028,0.6780000000000003,0.09329003324594916,0.6184615384615383,0.13476016190708706,0.6482307692307693,0.07355062595875954
42,text,Out,14,4,combined,2,LR,down,0.7019134465818057,0.05868891456093765,0.6406060606060605,0.06658870695629245,0.7082506566256469,0.06719405817605141,0.7020000000000001,0.08376253109930247,0.5461538461538462,0.13412888000760656,0.6240769230769232,0.0726130741536478
43,text,Out,14,4,unique_contacts,2,LR,up,0.701775712945897,0.07053693392958799,0.6451515151515149,0.06690485318600324,0.7139169586777172,0.0605230303341799,0.7000000000000003,0.10660035817780522,0.5607692307692307,0.12996231689717114,0.6303846153846154,0.06808327706641218
44,text,Out,14,24,average_length,3,LR,up,0.70175361117343,0.07450707686029066,0.6590909090909087,0.07224806411241849,0.7460563565448478,0.0711151391124147,0.6715000000000001,0.10499037954965107,0.6399999999999998,0.13562668194767327,0.65575,0.07477552674848917
45,text,Out,14,12,average_length,15,SVC,up,0.7017060187309333,0.06883616236288609,0.6606060606060603,0.06741654671433481,0.7530117099655999,0.0776360901934055,0.6680000000000001,0.10481344658896867,0.6492307692307694,0.1439389692622294,0.6586153846153846,0.07136614415525104
46,text,Out,14,6,average_length,1,LR,up,0.7016166731018952,0.06318099917432486,0.6481818181818181,0.06643181495737109,0.7229983849719176,0.06824121640949908,0.6890000000000001,0.09363047936792092,0.5853846153846155,0.12885383664717098,0.6371923076923076,0.06995553246615079
47,text,Out,14,24,average_length,3,LR,down,0.701065428577172,0.06880635103898337,0.6584848484848481,0.07383291293567018,0.7504588539513465,0.07881702999219388,0.6659999999999999,0.09208033383295196,0.6469230769230768,0.15232150502850406,0.6564615384615383,0.08122145572446851
48,text,Out,14,12,average_length,10,SVC,down,0.7010003339779226,0.07316131654211644,0.6742424242424236,0.06551514047208179,0.7905592934364813,0.08346791133044115,0.6405000000000001,0.10364444855934984,0.7261538461538458,0.1290508237697597,0.6833269230769232,0.06712404460975202
49,text,Out,14,12,average_length,5,LR,down,0.7006950599930994,0.07371081988702237,0.653333333333333,0.07828001416784969,0.7371025850138853,0.08059205890626386,0.6764999999999999,0.10211278177593733,0.6176923076923072,0.15088644889130415,0.6470961538461539,0.08369541876202093
50,text,Out,14,12,average_length,12,SVC,down,0.7002306708808009,0.0676966585256256,0.6748484848484846,0.06501487654250951,0.7963295572246808,0.08255725723680306,0.6345000000000002,0.09631991098690472,0.7369230769230768,0.13309104757269055,0.6857115384615382,0.06875389100654479
51,text,Out,14,12,average_length,12,LR,up,0.6999253666844294,0.06551887952695915,0.6499999999999995,0.06869429549866388,0.7325859722758059,0.07799752489711763,0.6809999999999999,0.10169771011396593,0.6023076923076924,0.15541353866224733,0.6416538461538462,0.07524898403930821
52,text,Out,14,12,average_length,1,LR,down,0.6998049432675376,0.05729280250182165,0.6463636363636363,0.06107182520975634,0.7217367722113515,0.061742195993213275,0.685,0.08363581466662168,0.5869230769230769,0.11758075775595835,0.6359615384615385,0.06460323127278685
53,text,Out,14,6,combined,3,LR,up,0.6996821693035087,0.06740565627304823,0.6460606060606057,0.07446151838920732,0.7233257595561241,0.07632241451606471,0.6860000000000004,0.09668233937733793,0.5846153846153844,0.15030898783359914,0.6353076923076924,0.0807731711770529
54,text,Out,14,6,combined,1,LR,down,0.6995102382686899,0.07134610292780502,0.6427272727272725,0.07413881190340002,0.7127825106333521,0.07276253885559272,0.6920000000000002,0.09231041177035296,0.5669230769230768,0.12059214767524302,0.6294615384615386,0.07668712842147014
55,text,Out,14,12,average_length,8,RFC,up,0.6994860435374535,0.062307100913384775,0.6209090909090909,0.06991488537236645,0.6740480533729694,0.05882713640032384,0.735,0.10037807318213264,0.4453846153846153,0.14475674619823484,0.5901923076923077,0.07480350008127815
56,text,Out,14,12,average_length,9,LR,down,0.6994574423760396,0.06930598978073586,0.6590909090909086,0.06976613860580384,0.7525273644054606,0.07740411342248349,0.6619999999999999,0.09850396084945164,0.6546153846153845,0.13677423092692495,0.6583076923076924,0.07367049247803932
57,text,Out,14,12,average_length,11,LR,up,0.6993835017516694,0.069059920794308,0.6499999999999997,0.0722480641124185,0.7305381723584446,0.07216488947325403,0.6790000000000004,0.09979271445644644,0.6053846153846154,0.1402947791873969,0.6421923076923076,0.0764680696011055
58,text,Out,14,12,average_length,5,LR,up,0.699302303799054,0.07236197554055109,0.6493939393939392,0.07886260024835792,0.7317076671453581,0.08262478951150501,0.6789999999999999,0.10229191739153372,0.6038461538461537,0.15970768527943158,0.641423076923077,0.08564806546725631
59,text,Out,14,12,average_length,10,LR,down,0.6989403050153231,0.06571115211248348,0.6590909090909087,0.06774252250167231,0.7538361015784593,0.07437867027792981,0.6595,0.0941991764745576,0.6584615384615384,0.1313461382037508,0.6589807692307691,0.07155620033475436
60,text,Out,14,4,average_length,14,RFC,up,0.6987318624052544,0.07176627830517343,0.6187878787878786,0.0790886866732756,0.6699616344531586,0.06380985317593255,0.7390000000000001,0.11339125079818,0.43384615384615377,0.14689827996279511,0.5864230769230769,0.08189671666985783
61,text,Out,14,12,average_length,12,SVC,up,0.6985739445071214,0.06282960266183203,0.6563636363636358,0.0636254308681217,0.7504429795446298,0.07945598713276388,0.6645,0.1003264872324554,0.6438461538461538,0.15410041149802262,0.654173076923077,0.0704402333528733
62,text,Out,14,12,average_length,1,LR,up,0.6985542247012385,0.05799559786256324,0.6448484848484847,0.06122730266603125,0.7201866910583025,0.06172087940085705,0.684,0.08405145129411187,0.5846153846153844,0.11724733184111227,0.6343076923076921,0.06463168570047953
63,text,Out,14,12,average_length,9,SVC,down,0.6983011784978721,0.06840170934626116,0.6721212121212118,0.06621994638839457,0.7923258315442054,0.08243394391592583,0.6335000000000004,0.09562526820454896,0.7315384615384608,0.13721052739031658,0.6825192307692306,0.07076776068116013
64,text,Out,14,12,average_length,10,RFC,up,0.6982447532050239,0.07094196371810789,0.6272727272727272,0.07589519181242925,0.6834257521786529,0.05913307610248431,0.7210000000000001,0.10828786924795697,0.483076923076923,0.1246979495681533,0.6020384615384614,0.07624645111578689
65,text,Out,14,12,combined,15,SVC,up,0.6981463693188009,0.06829083756029461,0.6433333333333329,0.06753407925727087,0.7184729403280765,0.0677249664582102,0.6915,0.11349698523117542,0.5692307692307694,0.16216808513683995,0.6303653846153846,0.07309445205461429
66,text,Out,14,12,average_length,15,LR,up,0.6980718718348463,0.06421573041086168,0.6463636363636358,0.06985648691586406,0.728198877661228,0.07643687249728273,0.6809999999999999,0.09918353561642043,0.593076923076923,0.16301174460915752,0.6370384615384616,0.07817102508367306
67,text,Out,14,12,average_length,6,RFC,up,0.6980670488757406,0.060982478496609024,0.6221212121212121,0.0704382927694507,0.6782029159241142,0.06023753176401767,0.7265000000000001,0.09599426540111128,0.4615384615384617,0.145047544858779,0.5940192307692305,0.07612979408344576
68,text,Out,14,4,average_length,12,RFC,up,0.6980507076928235,0.06191286143727436,0.6209090909090907,0.06978209092519964,0.6751604442279028,0.056760185631062665,0.7294999999999996,0.09720721384877988,0.4538461538461538,0.13851332882746462,0.5916730769230769,0.07420058637711557
69,text,Out,14,12,average_length,6,LR,up,0.6977152417793191,0.07587840160444538,0.6496969696969692,0.08288425621100284,0.7341887521227269,0.08310997425854315,0.6735,0.10358595708420378,0.613076923076923,0.1589875173139264,0.6432884615384614,0.08922322287772026
70,text,Out,14,24,combined,3,LR,up,0.6976798941974327,0.06729672872781849,0.6548484848484848,0.07023256762502059,0.7454614660608233,0.07410320938628027,0.6635000000000002,0.09424205885147914,0.6415384615384613,0.1362159262156175,0.6525192307692309,0.0747861169383281
71,text,Out,14,12,average_length,15,RFC,up,0.6975513869324012,0.06403136610215047,0.6190909090909089,0.07299905853155503,0.6734417484504087,0.06266036022095653,0.7320000000000002,0.10335776837194327,0.4453846153846153,0.14516905369594868,0.5886923076923073,0.07736821475949554
72,text,Out,14,12,average_length,12,RFC,up,0.6974661943062247,0.06664487281364423,0.6236363636363638,0.0717074709873729,0.680056761321716,0.06156064884940685,0.7245,0.10600528860448996,0.4684615384615386,0.14005600116323932,0.5964807692307691,0.07475232299533074
73,text,Out,14,12,average_length,8,SVC,up,0.6974253857473495,0.07336753452847795,0.6584848484848481,0.07282095282718956,0.7563066196975875,0.0863961974983052,0.6579999999999999,0.10389388525769648,0.6592307692307692,0.14921346594226867,0.6586153846153847,0.07776802836852544
74,text,Out,14,12,average_length,3,LR,down,0.6971823811432281,0.07451990511172006,0.6499999999999999,0.07733287179629936,0.7328971472993884,0.07504939313706598,0.6720000000000003,0.10008077545743542,0.616153846153846,0.13589743589743591,0.6440769230769231,0.08080699897668046
75,text,Out,14,12,average_length,5,SVC,up,0.6969898508516367,0.06362582770180952,0.6566666666666662,0.06617440766861388,0.7551648081603867,0.08389060350879196,0.6575000000000003,0.09464847243000454,0.655384615384615,0.15519224631212267,0.6564423076923076,0.07407326702860617
76,text,Out,14,12,average_length,6,SVC,up,0.6967104348870734,0.0619512522856501,0.6530303030303027,0.06551514047208176,0.7471394602029043,0.08197912032454015,0.6635,0.0950425210528467,0.6369230769230767,0.15997130816797514,0.6502115384615388,0.07428101320631933
77,text,Out,14,12,average_length,7,SVC,up,0.6961456982066612,0.06602134171812317,0.6554545454545451,0.06819015015580497,0.7524255114495589,0.08334720205487756,0.657,0.09347932305266143,0.6530769230769233,0.14970933925123078,0.6550384615384615,0.07519165439278054
78,text,Out,14,12,average_length,13,RFC,up,0.6960769876442373,0.05878866828237676,0.6190909090909088,0.06578076830369674,0.6749592725332526,0.056873061786961186,0.7264999999999999,0.09755987542493734,0.4538461538461538,0.13808114890088471,0.5901730769230771,0.07012869252759295
79,text,Out,14,12,average_length,4,LR,down,0.6955175394576212,0.07860813845867712,0.647272727272727,0.08257031655494547,0.7306226061868815,0.0812630847938068,0.6720000000000002,0.10403961949297214,0.609230769230769,0.15255087991905733,0.6406153846153846,0.08785359151070868
80,text,Out,14,12,combined,12,SVC,up,0.6954839731275746,0.0686361762305496,0.6433333333333329,0.06614636825816092,0.7226892347402005,0.07195379349188749,0.6825000000000001,0.11041130633072213,0.5830769230769229,0.15850747291775494,0.6327884615384616,0.07168571820195886
81,text,Out,14,6,combined,2,LR,down,0.695454143312136,0.06328681839646691,0.6384848484848482,0.0662024352032428,0.7098836522293013,0.05806026585822484,0.688,0.09350633317286236,0.5623076923076923,0.12011539885915402,0.6251538461538462,0.06837164418476335
82,text,Out,14,6,average_length,2,LR,up,0.6952812914370567,0.07000584912397441,0.6393939393939394,0.07403928281102387,0.7132863631851315,0.07032819648033646,0.6859999999999999,0.09900515240137857,0.5676923076923077,0.13646142370714776,0.6268461538461539,0.07778168829876618
83,text,Out,14,12,combined,13,SVC,up,0.6949444220154689,0.07006224542554683,0.6418181818181817,0.07069132712041908,0.7212400808821358,0.077002833609131,0.6825000000000001,0.10995292840414238,0.5792307692307693,0.16380180773009678,0.6308653846153846,0.07715552243928163
84,text,Out,14,12,average_length,11,RFC,up,0.6948336922222661,0.06252979931119698,0.6193939393939394,0.06855169543686596,0.676565575990842,0.0590904608670021,0.7225000000000001,0.10084867151060817,0.4607692307692306,0.14065218617335876,0.5916346153846155,0.07268192381527178
85,text,Out,14,12,combined,14,SVC,up,0.6947062810603809,0.06835613208849649,0.6430303030303027,0.06708276524308891,0.7236347384165436,0.07289049427762179,0.6810000000000003,0.11410167360381668,0.5846153846153846,0.16216808513684006,0.6328076923076922,0.07253037550068768
86,text,Out,14,12,combined,11,SVC,up,0.6946320341374844,0.0679529739427069,0.6424242424242422,0.06944966171235646,0.7242652178732908,0.07777420641389614,0.6805,0.11098616712423803,0.5838461538461541,0.16976499699516853,0.6321730769230772,0.0769030932667185
87,text,Out,14,12,average_length,7,LR,up,0.6945046624089944,0.0847343598984279,0.6487878787878785,0.08550350602317136,0.7340806279295008,0.08622765781537821,0.6685000000000002,0.11495607417574324,0.618461538461538,0.15536161138156507,0.6434807692307691,0.08937774874426807
88,text,Out,14,12,average_length,2,LR,up,0.6943048178606734,0.06713778673013529,0.6403030303030302,0.0691357610606798,0.7144611129746847,0.061360341531451076,0.6809999999999999,0.09448959111078227,0.5776923076923076,0.11388300291946002,0.6293461538461536,0.07027009505500974
89,text,Out,14,12,combined,14,RFC,up,0.6935220440376735,0.06625084241681478,0.6039393939393942,0.07400858334274403,0.6527466333886744,0.06101025250520885,0.7464999999999996,0.10181558889194788,0.3846153846153845,0.1343515007085274,0.565557692307692,0.0769367193613408
90,text,Out,14,12,average_length,2,LR,down,0.6934985861454104,0.06725235449772245,0.6396969696969692,0.06983523900573517,0.7158776896272693,0.06635678366120909,0.6795000000000003,0.09537141642393213,0.5784615384615384,0.12678938592500824,0.6289807692307691,0.07272502223857988
91,text,Out,14,4,unique_contacts,2,LR,down,0.693028105915263,0.08140343172345353,0.6366666666666663,0.07277508376411512,0.7052118489103514,0.06095958178349665,0.6920000000000003,0.1215888086290773,0.5515384615384616,0.12658887978919375,0.6217692307692309,0.07041149745008686
92,text,Out,14,12,average_length,13,LR,up,0.6927890849454534,0.07104590841516176,0.6418181818181814,0.07352132581971664,0.7226094796368387,0.07456457037286046,0.6745000000000002,0.10456620347459744,0.5915384615384613,0.14409460031582347,0.6330192307692303,0.07749161256504336
93,text,Out,14,4,average_length,13,RFC,up,0.6927583289293752,0.06703973416210081,0.6109090909090907,0.07506200421837729,0.664815289429891,0.06340683766766944,0.7310000000000001,0.103176812053167,0.4261538461538458,0.14480834883574506,0.578576923076923,0.07938231860636055
94,text,Out,14,12,combined,15,RFC,up,0.6920097313368463,0.0686609570189705,0.6039393939393939,0.0804923814796696,0.6549200422508714,0.06411456081977633,0.7405000000000002,0.10340051579497404,0.3938461538461536,0.1488224052417997,0.5671730769230768,0.08534038794845822
95,text,Out,14,12,average_length,12,LR,down,0.691822848479484,0.06637299994629803,0.6512121212121207,0.06843997652329903,0.7490619886656772,0.07987283653622776,0.6530000000000001,0.0986832500396285,0.6484615384615382,0.15199154083712646,0.6507307692307692,0.07493436452197907
96,text,Out,14,12,average_length,13,LR,down,0.6916535528828307,0.07564769357394296,0.6503030303030299,0.07793563221131687,0.7444547247707501,0.08428422687822508,0.6539999999999998,0.10192094381371662,0.6446153846153845,0.14536860170889584,0.6493076923076925,0.08252771788021603
97,text,Out,14,6,combined,3,LR,down,0.6914413631176454,0.06913145962097647,0.6409090909090907,0.07108321829621489,0.7214187964501061,0.06913185475738623,0.6715000000000003,0.09930439887720804,0.5938461538461539,0.12800917425732036,0.6326730769230768,0.07346566489100192
98,text,Out,14,12,average_length,14,RFC,up,0.691372997857475,0.05686506262435215,0.6115151515151515,0.06364875183687628,0.6685338232902076,0.0567522686388326,0.7245,0.09782870000901857,0.4376923076923076,0.15018765780293855,0.5810961538461538,0.07019533047955841
99,text,Out,14,12,average_length,12,KNN,down,0.6912910305486578,0.07186848959156962,0.6387878787878788,0.07505706121325395,0.7180128803971987,0.07395521587948334,0.675,0.10408329997330662,0.5830769230769229,0.14512169794401308,0.6290384615384615,0.0792681111601316
100,text,Out,14,4,average_length,2,LR,up,0.6910843226143993,0.06395307757112252,0.6321212121212119,0.06971892495651473,0.7044219240945112,0.06484308963071284,0.6840000000000004,0.08872839045495683,0.5523076923076925,0.12721294394129096,0.6181538461538463,0.07379686664585937
101,text,Out,14,24,combined,3,LR,down,0.6910717908725832,0.07138489759709378,0.6496969696969694,0.07376567126245959,0.7446236884075826,0.07979764781707001,0.6535000000000002,0.09955836824129197,0.6438461538461537,0.14407800767963805,0.6486730769230767,0.07861185030380848
102,text,Out,14,12,combined,2,LR,up,0.6909401173220451,0.06591791169400284,0.6336363636363632,0.06645973393776156,0.7056965488184361,0.05860537484204348,0.6840000000000002,0.09920899274977166,0.5561538461538462,0.1206912333069102,0.6200769230769233,0.06763590749230983
103,text,Out,14,12,average_length,8,LR,up,0.6901897866697999,0.07719828694023474,0.6448484848484844,0.07989381791226341,0.7335107554203028,0.08328583458338518,0.6605,0.10524022543925424,0.6207692307692306,0.14638267776948635,0.6406346153846154,0.08407001571480033
104,text,Out,14,24,unique_contacts,3,LR,up,0.6895218532125195,0.06910903758708878,0.6469696969696966,0.06896381804638119,0.7374240364005509,0.06818385041638429,0.6545000000000002,0.09798345562265896,0.6353846153846153,0.12057479931805785,0.6449423076923081,0.07042570110837587
105,text,Out,14,4,average_length,2,LR,down,0.6892446450867875,0.06593100097522707,0.6309090909090908,0.070032198425828,0.7040433293221487,0.06350853584859838,0.682,0.09548388197581682,0.5523076923076925,0.13182761060180245,0.6171538461538462,0.0736810386972853
106,text,Out,14,12,average_length,14,LR,down,0.6890801086477147,0.07245459101592804,0.6490909090909088,0.06960708061391424,0.7429324169589853,0.07108229935144275,0.6504999999999999,0.10112873084351548,0.6469230769230768,0.12179548521499307,0.6487115384615385,0.07067318858381466
107,text,Out,14,12,average_length,14,LR,up,0.6889748332910974,0.0671161540347681,0.6381818181818175,0.0692918851838333,0.7204486093565481,0.0706927754192722,0.6685000000000002,0.0994060644858535,0.5915384615384615,0.13902802187779414,0.6300192307692307,0.07340736997745767
108,text,Out,14,12,average_length,5,RFC,up,0.6889645577497737,0.07113805270407975,0.6139393939393938,0.07855207112748118,0.6741013556766993,0.06971233294959453,0.7129999999999999,0.10627294761104253,0.4615384615384615,0.152284223506397,0.5872692307692308,0.08348640236346733
109,text,Out,14,12,average_length,11,LR,down,0.6889502725852099,0.07197350308746853,0.6490909090909088,0.07235133937320358,0.7460341679926659,0.07821611741826619,0.65,0.10660035817780522,0.6476923076923075,0.14716657269753408,0.6488461538461539,0.076463760776536
110,text,Out,14,24,combined,4,SVC,up,0.6888956850233925,0.06859528326638739,0.6506060606060602,0.06566786651349336,0.75042511203406,0.0726267215587686,0.6474999999999999,0.10501923825680892,0.655384615384615,0.153254495562177,0.6514423076923075,0.07131529752017368
111,text,Out,14,12,average_length,5,SVC,down,0.688766397675564,0.07601233518175121,0.658484848484848,0.06572434165154721,0.7686636975152996,0.07567154461949546,0.6355000000000002,0.1090118610912861,0.6938461538461538,0.134786770686477,0.664673076923077,0.06718000709331012
112,text,Out,14,24,average_length,4,LR,down,0.6884765029720628,0.07285046569197777,0.6448484848484849,0.07038889450579533,0.7368657666416383,0.07465971945513238,0.6575000000000002,0.10763176092397617,0.6253846153846153,0.15371206277577198,0.6414423076923077,0.07547162840142545
113,text,Out,14,12,unique_contacts,2,LR,down,0.6878775675107818,0.06905305819451654,0.6284848484848482,0.06899676217262125,0.6995393649286806,0.06307505917346036,0.6845000000000003,0.10461449191766843,0.5423076923076923,0.12673987861848215,0.6134038461538461,0.07012206573655543
114,text,Out,14,12,average_length,15,LR,down,0.6878383637776336,0.07680911806084895,0.6466666666666661,0.07897601798188347,0.7422742515569616,0.08474296519008134,0.6505000000000001,0.10742509723128724,0.6407692307692308,0.1503308565981059,0.6456346153846152,0.08339689838555821
115,text,Out,14,12,combined,9,SVC,up,0.6878220489545734,0.07558137458524627,0.6396969696969693,0.06930192404280644,0.7236810303352362,0.06771763368447771,0.6679999999999998,0.11881570484229648,0.5961538461538464,0.15706614743404976,0.6320769230769231,0.07271352822726447
116,text,Out,14,12,average_length,6,LR,down,0.6877091615862568,0.08092251491318694,0.6478787878787877,0.07857096178395036,0.7435898872694438,0.08191191300351311,0.6500000000000002,0.11101005505463153,0.6446153846153845,0.14741005144895922,0.6473076923076923,0.08189451807860816
117,text,Out,14,12,average_length,11,KNN,down,0.6875013067148229,0.06961243653200762,0.633939393939394,0.0739364835066245,0.7144969855639295,0.07485153103470624,0.6715000000000001,0.10206330972449988,0.5761538461538461,0.15010804388878415,0.6238269230769231,0.07933142072437245
118,text,Out,14,12,combined,14,SVC,down,0.6867327456128018,0.08423026163478169,0.6545454545454544,0.0769270010693324,0.7594284522226105,0.07905785068498322,0.6375,0.11750241777009605,0.6807692307692307,0.13974840136281289,0.6591346153846152,0.07776125274855061
119,text,Out,14,24,unique_contacts,2,LR,up,0.6864972378667068,0.06893450877588471,0.643030303030303,0.0707175644843186,0.7341485369143703,0.07218934786046435,0.6510000000000004,0.09265445744727276,0.6307692307692306,0.12417921307102285,0.6408846153846155,0.0736901335990862
120,text,Out,14,12,combined,10,SVC,up,0.6864892021393634,0.07046943474305173,0.6381818181818177,0.06642134231423676,0.7247170090679995,0.07240849766833415,0.6655000000000001,0.11584014586463275,0.5961538461538461,0.1582036359032427,0.6308269230769229,0.0707336312736059
121,text,Out,14,12,average_length,9,KNN,up,0.6863763914019304,0.06913739705587364,0.6321212121212118,0.07460339027918192,0.7120533859195048,0.07536878151003851,0.6700000000000003,0.09587449708822042,0.5738461538461537,0.1414678381962433,0.6219230769230768,0.07963461024807908
122,text,Out,14,12,average_length,13,KNN,up,0.6863498785436111,0.06970561087228676,0.6324242424242426,0.07176888679787098,0.7114701542386556,0.07141394481942882,0.6714999999999998,0.10231043076062303,0.5723076923076923,0.13929645537638624,0.6219038461538463,0.07538026197330881
123,text,Out,14,12,combined,2,LR,down,0.6863409788623179,0.06541205738749471,0.6290909090909088,0.06999775396998524,0.7054851407973431,0.06662412773663673,0.6764999999999999,0.09807619177934776,0.5561538461538462,0.14165150379253652,0.6163269230769229,0.07477552674848915
124,text,Out,14,24,counts,1,LR,down,0.6862102803470287,0.08700952861630618,0.6142424242424243,0.07483118931617172,0.6704900292118258,0.06773905443080386,0.7115000000000005,0.12265064948128818,0.4646153846153845,0.1288654324604654,0.5880576923076923,0.07274301859647787
