modality,direction,day,interval,variable,pc,method,sampling,f1_mean,f1_stdev,accuracy_mean,accuracy_stdev,precision_mean,precision_stdev,sensitivity_mean,sensitivity_stdev,specificity_mean,specificity_stdev,auc_mean,auc_stdev
text,Out,14,4,average_length,11,LR,down,0.5815405015350489,0.09006217843945251,0.5662499999999999,0.08766018686605508,0.5698007360286773,0.09386266821989693,0.6133333333333332,0.1404058571207224,0.5191666666666666,0.17076402880979805,0.5662499999999999,0.08766018686605506
text,Out,14,4,unique_contacts,13,SVC,down,0.5814676040637761,0.10371285360662325,0.5674999999999999,0.0755590833995165,0.5608685042168013,0.10150300844593381,0.6199999999999999,0.149033549503679,0.5149999999999999,0.14906178714238955,0.5674999999999999,0.0755590833995165
text,Out,14,24,unique_contacts,1,KNN,down,0.5813054815749006,0.10062537234610151,0.5945833333333332,0.08978693291403816,0.607458369545831,0.1024353502286502,0.5741666666666668,0.13756694115834403,0.615,0.15569077816712548,0.5945833333333332,0.08978693291403816
text,Out,14,12,average_length,6,LR,down,0.5812763923473134,0.08949462127073833,0.5749999999999997,0.08206099398622183,0.5791577439158708,0.09372535814858769,0.5999999999999998,0.13295400586957762,0.5500000000000003,0.15758061375578478,0.5749999999999997,0.08206099398622183
text,Out,14,12,average_length,14,SVC,down,0.5812677884452027,0.0905687215336703,0.6016666666666668,0.07706200223555178,0.6224284098254687,0.10646255992496205,0.5641666666666666,0.13128423341697693,0.6391666666666669,0.1526307832794202,0.6016666666666668,0.07706200223555178
text,Out,14,4,average_length,14,SVC,up,0.5810431475463006,0.10442403560511829,0.5591666666666668,0.07703013679923361,0.5609421404189207,0.08915387253924219,0.6399999999999999,0.18497125690504607,0.4783333333333333,0.20017528794403983,0.5591666666666668,0.0770301367992336
text,Out,14,12,combined,3,LR,down,0.580789049933188,0.09343096296101999,0.5700000000000002,0.08008833506910613,0.5699315289543619,0.08721174282194366,0.6100000000000001,0.14597095478502897,0.5299999999999999,0.15330258804626717,0.5700000000000002,0.0800883350691061
text,Out,14,12,average_length,10,SVC,down,0.5807464482245581,0.09028095024156008,0.6041666666666667,0.07845573930760598,0.6300743752721305,0.10849906750673839,0.5600000000000002,0.13404691206902644,0.6483333333333335,0.16436969363013018,0.6041666666666667,0.07845573930760598
text,Out,14,4,average_length,14,LR,up,0.5806981441369156,0.089981979285626,0.5558333333333334,0.08358967307967405,0.5527532172419943,0.0803010166080736,0.6266666666666666,0.13988531457793524,0.4850000000000001,0.15640999104091347,0.5558333333333334,0.08358967307967406
text,Out,14,12,average_length,10,KNN,up,0.5806632280141037,0.10534410355513271,0.56375,0.0895130783163808,0.5587572729558024,0.09358344760475523,0.6183333333333335,0.1461150477635364,0.5091666666666667,0.1525572329172759,0.56375,0.0895130783163808
text,Out,14,4,combined,5,LR,up,0.580566532843541,0.09476858383236998,0.55,0.07584170412970309,0.5439523994667183,0.07794588359660305,0.6416666666666668,0.16044795597601083,0.4583333333333334,0.15237550344995546,0.55,0.07584170412970306
text,Out,14,12,average_length,7,LR,down,0.5804654180929341,0.09399549545315887,0.5858333333333333,0.07897260460652761,0.5921704484026467,0.0931449207599862,0.5858333333333333,0.13785219153702288,0.5858333333333335,0.14528456151958183,0.5858333333333333,0.07897260460652762
text,Out,14,24,combined,1,LR,down,0.5801696077204331,0.09759039184628686,0.575,0.07721659015869016,0.5718484101467848,0.07817489046457875,0.605,0.1542604819657202,0.5449999999999998,0.12834743461816436,0.575,0.07721659015869013
text,Out,14,4,average_length,15,LR,down,0.5801278004255153,0.0899188279059231,0.5608333333333334,0.08107633819456378,0.5591914861024769,0.08466998193077166,0.6191666666666664,0.1427518350836622,0.5025000000000002,0.15599460047059976,0.5608333333333334,0.0810763381945638
text,Out,14,4,combined,4,LR,down,0.5800657127070281,0.09639941329456744,0.5529166666666666,0.08288071526575384,0.5499975074804796,0.08697747134581886,0.6350000000000001,0.16013287131588508,0.4708333333333334,0.16724436914989296,0.5529166666666666,0.08288071526575384
text,Out,14,12,average_length,12,SVC,up,0.580041554352905,0.08907799821310748,0.5958333333333331,0.07289411628212655,0.6113769098548512,0.09378190348141206,0.5716666666666668,0.13712004947699893,0.62,0.15548338874324863,0.5958333333333331,0.07289411628212657
text,Out,14,12,average_length,5,LR,up,0.5798233267370296,0.08668646477685671,0.5662499999999997,0.08314266908826112,0.5690958926694222,0.08905656839853412,0.6074999999999999,0.12936812246883356,0.5249999999999999,0.16304998441775684,0.5662499999999997,0.08314266908826114
text,Out,14,12,combined,3,LR,up,0.5797180785451433,0.09750186690855198,0.56875,0.0788737270250038,0.5670922138147373,0.08415087447554663,0.6125,0.15640774865198923,0.5249999999999999,0.1555645740531459,0.56875,0.07887372702500381
text,Out,14,24,unique_contacts,1,LR,down,0.5795495551474719,0.10335999819228235,0.5616666666666668,0.08447866132922296,0.5535140929332106,0.08328719507833161,0.6208333333333332,0.1536933082363478,0.5025000000000001,0.12163253061087659,0.5616666666666668,0.08447866132922295
text,Out,14,4,unique_contacts,15,SVC,down,0.5794742288849234,0.10344432012294068,0.5683333333333334,0.06791755747076463,0.5622735055622055,0.0690629144799922,0.6183333333333334,0.15766071913099455,0.5183333333333333,0.14437644086861962,0.5683333333333335,0.06791755747076461
text,Out,14,4,average_length,15,LR,up,0.5791526719608843,0.08330100270436816,0.5566666666666669,0.07526608243414272,0.5537834160163886,0.07518674406970889,0.6208333333333332,0.13262384890138967,0.4925000000000004,0.14655365633892425,0.5566666666666669,0.07526608243414272
text,Out,14,4,unique_contacts,3,LR,down,0.5789912661541031,0.10766452417481702,0.5566666666666664,0.0897214794978171,0.5496516576388869,0.08804467464488137,0.6275000000000004,0.16130039386028702,0.4858333333333333,0.147488800008496,0.5566666666666664,0.08972147949781711
text,Out,14,4,average_length,12,RFC,up,0.5789846888419552,0.10610214514220143,0.5608333333333332,0.09684631512973921,0.556117583568822,0.09654081932695995,0.6158333333333332,0.1474126841178627,0.5058333333333332,0.13977244212648732,0.5608333333333332,0.09684631512973922
text,Out,14,4,unique_contacts,2,SVC,down,0.5789501552892324,0.0868918262339691,0.55375,0.06863032896520352,0.5493368196131354,0.06518827420689716,0.6316666666666668,0.15314693691784248,0.47583333333333344,0.15319960132166738,0.55375,0.06863032896520353
text,Out,14,12,average_length,10,LR,up,0.578914000601334,0.10175948566859183,0.5804166666666667,0.08829008375173787,0.5866002747252748,0.10812861290819144,0.5874999999999999,0.13420119492126012,0.5733333333333335,0.1541057983397459,0.5804166666666667,0.08829008375173787
text,Out,14,6,counts,1,RFC,up,0.578732578471559,0.10142281011999149,0.575,0.09419902754340648,0.5757099738496799,0.09472345600539209,0.5941666666666667,0.1394710023403688,0.5558333333333333,0.1411706507652563,0.575,0.09419902754340648
text,Out,14,12,average_length,10,KNN,down,0.5786949017640609,0.09743916932420855,0.5604166666666667,0.08811512180867724,0.5571106842503901,0.0854753696712387,0.6158333333333335,0.14059307999120782,0.5049999999999999,0.14973789296000947,0.5604166666666667,0.08811512180867724
text,Out,14,12,unique_contacts,2,LR,up,0.5786633926343232,0.08348570199272483,0.5420833333333335,0.07143485923102094,0.5358782832234845,0.061638775099100866,0.6433333333333334,0.1416790448147446,0.44083333333333313,0.13520103915153284,0.5420833333333335,0.07143485923102093
text,Out,14,4,unique_contacts,6,LR,up,0.5786020084944955,0.08708815843696209,0.5625,0.07890151414125252,0.562764441140215,0.08250175453129249,0.6124999999999996,0.13627592577608105,0.5125,0.1555081998624731,0.5625,0.07890151414125252
text,Out,14,6,average_length,2,LR,down,0.578514816073302,0.0836718810944025,0.5612499999999999,0.07822181150890799,0.5613920943177911,0.08124146041102831,0.6125000000000003,0.13209388135133346,0.5100000000000001,0.15364994394718126,0.5612499999999999,0.07822181150890797
text,Out,14,24,average_length,4,LR,down,0.5784228980593622,0.08961685914318283,0.5745833333333334,0.07113966243431465,0.5772252709450855,0.07602669983301774,0.6,0.14409436987562732,0.5491666666666667,0.1571772430931158,0.5745833333333334,0.07113966243431465
text,Out,14,4,unique_contacts,1,SVC,up,0.5782885780927339,0.08992547395393596,0.53875,0.06912933559120692,0.5326226633273848,0.0636077975252336,0.6533333333333334,0.16400227202718434,0.4241666666666665,0.15538184745496667,0.53875,0.06912933559120692
text,Out,14,4,average_length,10,SVC,down,0.5782335165866094,0.10407773981560198,0.55125,0.07920210087737227,0.5511196300259766,0.08782908220621054,0.6433333333333331,0.18768182355021368,0.4591666666666667,0.1969517280071012,0.55125,0.07920210087737227
text,Out,14,4,unique_contacts,5,LR,down,0.578190069532611,0.09800877427493741,0.5624999999999999,0.0875410758164795,0.5589531351001937,0.08731481697908004,0.6116666666666667,0.14125261337629874,0.5133333333333332,0.14050574036385988,0.5624999999999999,0.08754107581647956
text,Out,14,6,combined,3,LR,down,0.5778801110735547,0.08031180013644015,0.5595833333333335,0.07613133809234299,0.5617491565881657,0.08266188520200281,0.6133333333333335,0.1316390671324841,0.5058333333333334,0.16337447087254603,0.5595833333333335,0.076131338092343
text,Out,14,4,average_length,3,SVC,up,0.5778462191758001,0.09705614890484292,0.5354166666666665,0.059333359342482885,0.5323012433902528,0.06001997428992482,0.6708333333333332,0.1976201704332457,0.40000000000000013,0.19641855032959651,0.5354166666666665,0.059333359342482864
text,Out,14,12,average_length,15,SVC,up,0.577768629158171,0.0929555102922732,0.5920833333333331,0.07659980066083373,0.6069159859748097,0.09949528903875608,0.5716666666666665,0.13915126731872957,0.6125000000000003,0.1608300404401136,0.5920833333333331,0.07659980066083373
text,Out,14,4,average_length,3,LR,down,0.5774927346838483,0.09066278962033696,0.5616666666666669,0.08087276451565163,0.5624722879030152,0.08387457695605496,0.6125,0.14330112785162083,0.5108333333333331,0.16397446832548737,0.5616666666666668,0.08087276451565163
text,Out,14,4,combined,7,SVC,down,0.5773895635818694,0.10444983055496045,0.5608333333333334,0.08549798010228818,0.5611690763227142,0.09605579242407455,0.6200000000000001,0.1668012924290591,0.5016666666666666,0.18424931871736042,0.5608333333333334,0.08549798010228819
text,Out,14,24,unique_contacts,4,KNN,up,0.5771296814364506,0.08277767493018398,0.5687499999999998,0.0784277942526473,0.5727296825981036,0.08834530590544366,0.5966666666666668,0.12293182438069798,0.5408333333333333,0.15374806669831012,0.5687499999999998,0.07842779425264731
text,Out,14,4,combined,11,SVC,down,0.5770706264872861,0.08855773050266026,0.56,0.06576622543927654,0.5617630733989093,0.07998047051540592,0.6208333333333332,0.15995536344259176,0.4991666666666667,0.18520433402680408,0.56,0.06576622543927652
text,Out,14,4,unique_contacts,2,SVC,up,0.5770484122015166,0.0840250384183338,0.5520833333333335,0.06683874047162988,0.5489790095954956,0.06468927064295867,0.6291666666666669,0.15277777777777782,0.4749999999999998,0.15329343647248672,0.5520833333333335,0.06683874047162987
text,Out,14,4,combined,5,LR,down,0.5769656794825313,0.09300556182982711,0.5495833333333333,0.07623262253455584,0.5445926165767498,0.0731437250637023,0.6316666666666668,0.15406027359846716,0.46749999999999986,0.15574258237259744,0.5495833333333333,0.07623262253455586
text,Out,14,24,average_length,4,LR,up,0.5767982200023536,0.09076882247552936,0.5704166666666669,0.06666009016383759,0.5698235884772266,0.06582168343618063,0.6050000000000003,0.15243073531431384,0.5358333333333334,0.150408627847902,0.5704166666666669,0.06666009016383755
text,Out,14,4,unique_contacts,3,SVC,down,0.5767338633246438,0.09446635193889821,0.5566666666666664,0.06894263136661585,0.5533325309021903,0.07072762485677102,0.6258333333333334,0.16000797889757448,0.4875,0.15550819986247316,0.5566666666666664,0.06894263136661585
text,Out,14,4,average_length,3,LR,up,0.5767110451097665,0.08715379874716936,0.55875,0.07769092372748332,0.5579968904504508,0.07856330688069954,0.6141666666666666,0.14146846900161558,0.5033333333333333,0.15798961451326987,0.55875,0.0776909237274833
text,Out,14,12,average_length,9,LR,down,0.5763902133458653,0.10653886710471926,0.5850000000000002,0.08661873836612474,0.5898917047005282,0.1033471419625939,0.578333333333333,0.1425379229669289,0.5916666666666667,0.14039586488805697,0.5850000000000002,0.08661873836612476
text,Out,14,12,average_length,3,LR,down,0.5761444297617596,0.08856451493231983,0.5675000000000001,0.08495476448662946,0.5726554501569979,0.0946257653729025,0.5974999999999998,0.13192384209169108,0.5374999999999999,0.1647086159573774,0.5675000000000001,0.08495476448662947
text,Out,14,12,average_length,10,SVC,up,0.5759131949057222,0.08826119425435525,0.5916666666666667,0.07744336477371544,0.608930889407552,0.09636768566526588,0.5666666666666669,0.13710981778281037,0.6166666666666667,0.1691730729741841,0.5916666666666667,0.07744336477371545
text,Out,14,6,average_length,6,LR,down,0.5755998547864413,0.10120945622506922,0.5708333333333332,0.08774116996510954,0.572568551245796,0.08931428776174603,0.5958333333333333,0.14427680637394052,0.5458333333333332,0.15730215336193204,0.5708333333333332,0.08774116996510956
text,Out,14,4,average_length,15,SVC,down,0.5755385383061609,0.11246087874858733,0.5620833333333334,0.07241015757691908,0.565399666467004,0.09973973963222872,0.6266666666666666,0.1889482972529585,0.4975,0.19550755551863186,0.5620833333333334,0.07241015757691908
text,Out,14,6,average_length,2,LR,up,0.5755091112610184,0.0823352600333154,0.5579166666666667,0.07604836866826516,0.559292121363329,0.0810652971052408,0.6108333333333335,0.13662549679638755,0.5050000000000001,0.16189291329759325,0.5579166666666668,0.0760483686682652
text,Out,14,4,average_length,14,SVC,down,0.57545342646177,0.10756250248509,0.5558333333333334,0.07402091948066565,0.5556571142565726,0.09537193723920395,0.6316666666666666,0.18697035181523425,0.4800000000000001,0.18992585238761664,0.5558333333333334,0.07402091948066566
text,Out,14,4,combined,5,SVC,up,0.5754217781363282,0.09258605962006437,0.5454166666666669,0.07563215628271526,0.5433575372425995,0.07931884952068892,0.6349999999999999,0.16057032192415974,0.4558333333333334,0.17626208358574674,0.5454166666666669,0.07563215628271525
text,Out,14,4,unique_contacts,5,LR,up,0.5754125056620767,0.09519749996754766,0.5558333333333332,0.08586638407841907,0.5532546590406499,0.08741594213111953,0.6133333333333332,0.13940308855935643,0.49833333333333313,0.14840150894226511,0.5558333333333332,0.08586638407841907
text,Out,14,6,combined,4,LR,down,0.5753668435763458,0.08846693751643019,0.5541666666666665,0.08343848584624637,0.5537483187607026,0.08381097842738829,0.615,0.1375082897205222,0.4933333333333331,0.15832668779248832,0.5541666666666665,0.08343848584624636
text,Out,14,4,average_length,13,LR,down,0.57536417540465,0.09328672248356003,0.5549999999999998,0.08160669136975686,0.5521216172458434,0.08277818935998456,0.6158333333333333,0.14306597490740594,0.4941666666666672,0.15409441841532245,0.5549999999999998,0.08160669136975683
text,Out,14,24,average_length,3,LR,down,0.5752874725293317,0.09064658955525343,0.5691666666666664,0.07883925739944012,0.5708766035735852,0.08163293095496264,0.5966666666666667,0.13798697054578754,0.5416666666666667,0.15052284485683057,0.5691666666666664,0.07883925739944013
text,Out,14,12,average_length,13,SVC,down,0.575184889044132,0.0879091328183861,0.5954166666666669,0.0770563129455251,0.6193401632766959,0.11264346037508882,0.5591666666666667,0.1341593730372104,0.6316666666666667,0.16674240703261517,0.5954166666666669,0.07705631294552513
text,Out,14,12,average_length,6,LR,up,0.5751682750856855,0.09053969078065441,0.5662499999999998,0.08122220667689056,0.567417040776561,0.08886135668469773,0.5975,0.1324544899925704,0.535,0.14707205987833807,0.5662499999999998,0.08122220667689056
text,Out,14,12,average_length,11,SVC,up,0.5748021192386964,0.08114198910607655,0.5904166666666666,0.06933197963907708,0.6097382082067437,0.09692604946446928,0.5658333333333334,0.13258152945588597,0.615,0.16699462682136026,0.5904166666666666,0.0693319796390771
text,Out,14,12,average_length,9,KNN,down,0.5747622111382762,0.0983940960178568,0.5616666666666668,0.08406246675239976,0.5587699321662171,0.08230483518795857,0.6066666666666668,0.14413330903857988,0.5166666666666667,0.1421338109037403,0.5616666666666668,0.08406246675239976
